index,ITEST_id,AveCorrect,skill,problemId,attemptCount,correct,consecutiveErrorsInRow,hint,hintCount,hintTotal,frIsHelpRequest,totalFrPercentPastWrong,frPast5WrongCount,frPast8WrongCount,RES_FRUSTRATED,res_level,label
69181,998,0.341341341,multiplying-decimals,104051163,1,0,0,0,0,3,1,0.375,3,3,0.0,0,0.0
69182,998,0.341341341,multiplying-decimals,104051163,2,0,0,0,0,3,0,0.375,3,3,0.0,0,0.0
69183,998,0.341341341,multiplying-decimals,104051163,3,0,0,1,1,3,0,0.375,3,3,0.0,0,0.0
69184,998,0.341341341,multiplying-decimals,104051163,4,0,0,1,2,3,0,0.375,3,3,0.0,1,0.0
69185,998,0.341341341,multiplying-decimals,104051163,5,0,0,1,3,3,0,0.375,3,3,0.0,1,0.0
69186,998,0.341341341,multiplying-decimals,104051163,6,1,0,0,3,3,0,0.375,3,3,0.0,1,0.0
69192,998,0.341341341,multiplying-decimals,104051148,1,0,0,0,0,0,0,0.27272728,0,3,0.768900735,0,0.0
69193,998,0.341341341,multiplying-decimals,104051148,2,0,1,0,0,0,0,0.27272728,0,3,0.768900735,1,0.0
69194,998,0.341341341,multiplying-decimals,104051148,3,0,2,0,0,0,0,0.27272728,0,3,0.768900735,1,0.0
69195,998,0.341341341,multiplying-decimals,104051148,4,1,0,0,0,0,0,0.27272728,0,3,0.768900735,1,0.0
69196,998,0.341341341,reading-graph,104051074,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69210,998,0.341341341,division,104051278,1,0,0,1,1,1,1,0.0,0,0,0.0,0,0.0
69215,998,0.341341341,division,104051278,2,0,0,0,1,1,0,0.0,0,0,0.0,1,1.0
69216,998,0.341341341,division,104051278,3,1,0,0,1,1,0,0.0,0,0,1.0,1,1.0
69217,998,0.341341341,division,104051278,4,0,0,0,1,1,0,0.0,0,0,1.0,1,1.0
69218,998,0.341341341,division,104051278,5,1,0,0,1,1,0,0.0,0,0,1.0,1,0.0
69219,998,0.341341341,multiplication,104051330,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
69220,998,0.341341341,multiplication,104051330,2,0,1,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69221,998,0.341341341,multiplication,104051330,3,1,0,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69222,998,0.341341341,substitution,104051315,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,1.0
69223,998,0.341341341,subtraction,104050970,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,1.0
69224,998,0.341341341,division,104050958,1,0,0,0,0,0,0,0.25,0,0,0.0,0,0.0
69225,998,0.341341341,division,104050958,2,1,0,0,0,0,0,0.25,0,0,0.009561398,1,0.0
69226,998,0.341341341,addition,104051353,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69227,998,0.341341341,ordering-numbers,104051333,1,1,0,0,0,0,0,0.0,0,0,0.0,1,1.0
69232,998,0.341341341,multiplication,104051327,1,1,0,0,0,0,0,0.5,1,1,0.009561398,0,1.0
69235,998,0.341341341,multiplication,104050966,1,1,0,0,0,0,0,0.33333334,1,1,0.009561398,1,1.0
69236,998,0.341341341,multiplication,104051274,1,0,0,0,0,0,0,0.25,1,1,0.65971998,1,1.0
69240,998,0.341341341,multiplication,104051276,1,1,0,0,0,0,1,0.33333334,2,2,0.0,1,1.0
69241,998,0.341341341,multiplication,104051277,1,1,0,0,0,0,1,0.2857143,1,2,0.009561398,0,0.0
69242,998,0.341341341,ordering-numbers,104051356,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
69244,998,0.341341341,subtraction,104051322,1,0,0,0,0,0,1,0.5,1,1,0.0,0,1.0
69245,998,0.341341341,subtraction,104051322,2,1,0,0,0,0,0,0.5,1,1,0.009561398,0,0.0
69246,998,0.341341341,making-sense-of-expressions-and-equations,104051323,1,1,0,0,0,0,1,1.0,1,1,0.009561398,0,0.0
69247,998,0.341341341,multiplication,104050964,1,0,0,0,0,0,0,0.25,1,2,0.65971998,1,0.0
69248,998,0.341341341,multiplication,104050964,2,1,0,0,0,0,0,0.25,1,2,0.009561398,1,0.0
69255,998,0.341341341,division,104050957,1,1,0,0,0,0,0,0.4,1,1,0.009561398,1,0.0
69256,998,0.341341341,addition,104051372,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69258,998,0.341341341,addition,104050953,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69262,998,0.341341341,point-plotting,104051360,1,1,0,0,0,0,0,0.5,2,2,0.009561398,1,1.0
69263,998,0.341341341,multiplication,104050961,1,1,0,0,0,0,0,0.33333334,2,3,0.009561398,0,1.0
69265,998,0.341341341,addition,104051341,1,1,0,0,0,0,1,0.25,1,1,0.0,0,0.0
69270,998,0.341341341,subtraction,104051343,1,1,0,0,0,0,1,0.33333334,1,1,0.0,0,0.0
69271,998,0.341341341,addition,104051344,1,0,0,0,0,0,1,0.16666667,1,1,0.0,0,0.0
69272,998,0.341341341,addition,104051344,2,0,0,0,0,0,0,0.16666667,1,1,0.0,0,0.0
69273,998,0.341341341,addition,104051344,3,0,0,0,0,0,0,0.16666667,1,1,0.009561398,0,0.0
69274,998,0.341341341,addition,104051344,4,1,0,0,0,0,0,0.16666667,1,1,0.009561398,1,0.0
69275,998,0.341341341,multiplication,104050962,1,1,0,0,0,0,0,0.3,1,2,0.009561398,1,0.0
69276,998,0.341341341,interpreting-numberline,104050606,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69278,998,0.341341341,square-root,104050504,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
69279,998,0.341341341,square-root,104050504,2,0,1,0,0,0,0,0.0,0,0,0.0,1,0.0
69280,998,0.341341341,square-root,104050504,3,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
69281,998,0.341341341,making-sense-of-expressions-and-equations,104050445,1,0,0,0,0,0,0,0.6666667,2,2,0.0,0,0.0
69282,998,0.341341341,making-sense-of-expressions-and-equations,104050445,2,0,1,0,0,0,0,0.6666667,2,2,0.0,0,0.0
69283,998,0.341341341,making-sense-of-expressions-and-equations,104050445,3,0,2,0,0,0,0,0.6666667,2,2,0.0,1,0.0
69284,998,0.341341341,making-sense-of-expressions-and-equations,104050445,4,1,0,0,0,0,0,0.6666667,2,2,0.0,1,0.0
69289,998,0.341341341,equation-solving,104050609,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
69290,998,0.341341341,equation-solving,104050609,2,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0
69291,998,0.341341341,equation-solving,104050609,3,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
69292,998,0.341341341,equivalent-fractions-decimals-percents,104050426,1,0,0,0,0,0,0,0.5,3,3,0.0,1,1.0
69294,998,0.341341341,equivalent-fractions-decimals-percents,104050428,1,0,0,0,0,0,0,0.5,3,4,0.0,0,0.0
69295,998,0.341341341,equivalent-fractions-decimals-percents,104050428,2,0,1,0,0,0,0,0.5,3,4,0.0,0,0.0
69296,998,0.341341341,equivalent-fractions-decimals-percents,104050428,3,1,0,0,0,0,0,0.5,3,4,0.9244483170000001,1,0.0
69297,998,0.341341341,square-root,104050569,1,0,0,0,0,0,0,0.09090909,1,1,0.9244483170000001,0,0.0
69307,998,0.341341341,discount,104050554,1,0,0,1,1,1,1,0.2,1,1,0.0,0,0.0
69311,998,0.341341341,percent-of,104050557,1,1,0,0,0,0,0,0.6666667,2,2,0.009561398,0,1.0
69314,998,0.341341341,multiplying-decimals,104050459,1,0,0,0,0,0,0,0.33333334,1,3,0.768900735,0,1.0
69315,998,0.341341341,multiplying-decimals,104050459,2,1,0,0,0,0,0,0.33333334,1,3,0.768900735,1,0.0
69317,998,0.341341341,inducing-functions,104050384,1,1,0,0,0,0,0,0.33333334,1,2,0.768900735,0,0.0
69318,998,0.341341341,inducing-functions,104050385,1,0,0,0,0,0,0,0.2857143,1,2,0.768900735,0,0.0
69319,998,0.341341341,inducing-functions,104050385,2,1,0,0,0,0,0,0.2857143,1,2,0.768900735,0,0.0
69320,998,0.341341341,inducing-functions,104050386,1,0,0,0,0,0,0,0.375,2,3,0.768900735,0,0.0
69321,998,0.341341341,inducing-functions,104050386,2,0,1,0,0,0,0,0.375,2,3,0.768900735,0,0.0
69322,998,0.341341341,inducing-functions,104050386,3,1,0,0,0,0,0,0.375,2,3,0.768900735,1,0.0
69323,998,0.341341341,subtracting-decimals,104050387,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
69324,998,0.341341341,equivalent-fractions-decimals-percents,104050423,1,0,0,0,0,0,0,0.5555555999999999,4,5,0.768900735,-3,0.0
69331,998,0.341341341,making-sense-of-expressions-and-equations,104050450,1,0,1,0,0,0,0,0.8,4,4,0.009561398,0,0.0
69332,998,0.341341341,making-sense-of-expressions-and-equations,104050450,2,1,0,0,0,0,0,0.8,4,4,0.009561398,1,0.0
69333,998,0.341341341,making-sense-of-expressions-and-equations,104050451,1,1,0,0,0,0,0,0.8333333,4,5,0.009561398,0,1.0
69342,998,0.341341341,fraction-multiplication,104050640,1,0,0,0,0,0,0,1.0,1,1,0.0,0,0.0
69343,998,0.341341341,fraction-multiplication,104050640,2,0,1,0,0,0,0,1.0,1,1,0.0,0,0.0
69344,998,0.341341341,fraction-multiplication,104050640,3,1,0,0,0,0,0,1.0,1,1,0.0,0,0.0
69349,998,0.341341341,probability,104050626,1,0,0,0,0,0,0,0.47826087,2,4,0.0,0,0.0
69350,998,0.341341341,probability,104050626,2,1,0,0,0,0,0,0.47826087,2,4,0.0,0,0.0
69358,998,0.341341341,equation-solving,104050997,1,0,0,1,1,1,1,0.125,1,1,0.0,0,1.0
69365,998,0.341341341,multiplying-decimals,104050725,1,0,0,0,0,0,0,0.38461540000000005,2,3,0.0,0,0.0
69366,998,0.341341341,multiplying-decimals,104050725,2,1,0,0,0,0,0,0.38461540000000005,2,3,0.0,1,0.0
69369,998,0.341341341,symbolization-articulation,104050945,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
69370,998,0.341341341,discount,104050728,1,0,0,0,0,0,0,0.2857143,2,2,0.009561398,0,1.0
69371,998,0.341341341,discount,104050728,2,0,1,0,0,0,0,0.2857143,2,2,0.768900735,1,1.0
69372,998,0.341341341,discount,104050728,3,1,0,0,0,0,0,0.2857143,2,2,0.768900735,1,1.0
69380,998,0.341341341,fractions,104050685,1,0,0,0,0,0,0,0.0,0,0,0.65971998,0,1.0
69381,998,0.341341341,fractions,104050685,2,1,0,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69382,998,0.341341341,fractions,104050685,3,0,0,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69383,998,0.341341341,fractions,104050685,4,0,1,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69384,998,0.341341341,reading-graph,104050686,1,0,0,0,0,0,1,0.0,0,0,0.65971998,0,1.0
69385,998,0.341341341,reading-graph,104050686,2,1,0,0,0,0,0,0.0,0,0,0.65971998,0,1.0
69386,998,0.341341341,fractions,104050685,5,0,0,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69387,998,0.341341341,fractions,104050685,6,0,1,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69388,998,0.341341341,fractions,104050685,7,1,0,0,0,0,0,0.0,0,0,0.65971998,1,1.0
69389,998,0.341341341,proportion,104050722,1,0,0,0,0,0,0,0.11111111,0,0,0.0,0,1.0
69390,998,0.341341341,proportion,104050722,2,1,0,0,0,0,0,0.11111111,0,0,0.0,1,1.0
69399,998,0.341341341,subtraction,104050701,1,0,0,0,0,3,1,0.16666667,1,1,0.0,0,1.0
69400,998,0.341341341,subtraction,104050701,2,0,0,1,1,3,0,0.16666667,1,1,0.0,-1,0.0
69401,998,0.341341341,subtraction,104050701,3,0,0,1,2,3,0,0.16666667,1,1,0.0,-2,1.0
69402,998,0.341341341,subtraction,104050701,4,0,0,1,3,3,0,0.16666667,1,1,0.0,0,1.0
69403,998,0.341341341,subtraction,104050701,5,1,0,0,3,3,0,0.16666667,1,1,0.0,1,1.0
69408,998,0.341341341,probability,104050739,1,0,0,0,0,0,0,0.5,3,5,0.0,1,1.0
69409,998,0.341341341,probability,104050739,2,0,1,0,0,0,0,0.5,3,5,0.957296875,1,1.0
69410,998,0.341341341,probability,104050739,3,1,0,0,0,0,0,0.5,3,5,0.957296875,1,1.0
69412,998,0.341341341,probability,104050830,1,0,0,0,0,0,1,0.53846157,4,5,0.0,0,1.0
69413,998,0.341341341,probability,104050830,2,1,0,0,0,0,0,0.53846157,4,5,0.877228516,0,1.0
69426,998,0.341341341,probability,104050817,1,1,0,0,0,0,0,0.5,2,5,0.877228516,0,0.0
69428,998,0.341341341,probability,104050785,1,1,0,0,0,0,0,0.46875,1,3,0.877228516,0,1.0
69433,998,0.341341341,equivalent-fractions-decimals-percents,104050776,1,0,0,0,0,0,0,0.6666667,4,7,0.0,0,0.0
69434,998,0.341341341,equivalent-fractions-decimals-percents,104050776,2,0,1,0,0,0,0,0.6666667,4,7,0.0,0,0.0
69435,998,0.341341341,equivalent-fractions-decimals-percents,104050776,3,0,2,0,0,0,0,0.6666667,4,7,0.0,1,0.0
69436,998,0.341341341,equivalent-fractions-decimals-percents,104050776,4,0,3,0,0,0,0,0.6666667,4,7,0.0,1,0.0
69437,998,0.341341341,equivalent-fractions-decimals-percents,104050776,5,1,0,0,0,0,0,0.6666667,4,7,0.0,1,0.0
69438,998,0.341341341,probability,104050767,1,1,0,0,0,0,0,0.47058824,1,2,0.877228516,0,0.0
69439,998,0.341341341,probability,104050748,1,1,0,0,0,0,0,0.45714286,1,2,0.877228516,1,0.0
69440,998,0.341341341,probability,104050735,1,1,0,0,0,0,0,0.44444445,1,1,0.877228516,1,0.0
69447,998,0.341341341,equivalent-fractions-decimals-percents,104050772,1,1,0,0,0,0,0,0.6923077,5,7,0.877228516,1,0.0
69454,998,0.341341341,probability,104050789,1,1,0,0,0,0,0,0.425,1,2,0.877228516,0,0.0
69455,998,0.341341341,probability,104050812,1,0,0,0,0,0,0,0.41463414,1,2,0.957296875,0,0.0
69456,998,0.341341341,probability,104050812,2,0,1,0,0,0,0,0.41463414,1,2,0.957296875,0,0.0
69457,998,0.341341341,probability,104050812,3,0,2,0,0,0,0,0.41463414,1,2,0.957296875,1,0.0
69460,998,0.341341341,probability,104050815,1,0,0,0,0,0,0,0.40909090000000004,1,2,0.0,0,0.0
69461,998,0.341341341,probability,104050815,2,1,0,0,0,0,0,0.40909090000000004,1,2,0.877228516,0,0.0
69462,998,0.341341341,probability,104050763,1,0,0,0,0,0,0,0.42222223,2,3,0.0,0,0.0
69463,998,0.341341341,probability,104050763,2,0,1,0,0,0,0,0.42222223,2,3,0.957296875,0,0.0
69464,998,0.341341341,probability,104050763,3,1,0,0,0,0,0,0.42222223,2,3,0.957296875,1,0.0
69465,998,0.341341341,probability,104050753,1,0,0,0,0,0,0,0.4347826,3,4,0.0,0,0.0
69466,998,0.341341341,probability,104050753,2,0,1,0,0,0,0,0.4347826,3,4,0.957296875,1,0.0
69467,998,0.341341341,probability,104050753,3,0,2,0,0,0,0,0.4347826,3,4,0.957296875,1,0.0
69468,998,0.341341341,probability,104050753,4,1,0,0,0,0,0,0.4347826,3,4,0.957296875,1,0.0
69470,998,0.341341341,probability,104050780,1,1,0,0,0,0,0,0.44680852,3,4,0.877228516,0,0.0
69472,998,0.341341341,graph interpretation,104050195,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
69473,998,0.341341341,graph interpretation,104050195,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
69505,998,0.341341341,inequality-solving,104050236,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
69506,998,0.341341341,inequality-solving,104050236,2,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
69517,998,0.341341341,inequality-solving,104050240,1,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0
69518,998,0.341341341,interpreting-numberline,104050241,1,0,0,1,1,1,1,0.25,0,0,0.0,-1,1.0
69519,998,0.341341341,interpreting-numberline,104050241,2,1,0,0,1,1,0,0.25,0,0,1.0,1,1.0
69523,998,0.341341341,inequality-solving,104050245,1,1,0,0,0,0,1,0.14285715,1,1,0.009561398,0,1.0
69526,998,0.341341341,p-patterns-relations-algebra,104050248,1,0,0,0,0,0,1,0.0,0,0,0.0,0,1.0
69527,998,0.341341341,p-patterns-relations-algebra,104050248,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,1.0
69528,998,0.341341341,inequality-solving,104050249,1,0,0,0,0,0,1,0.11111111,1,1,0.0,0,1.0
69529,998,0.341341341,inequality-solving,104050249,2,1,0,0,0,0,0,0.11111111,1,1,0.0,1,0.0
69530,998,0.341341341,interpreting-numberline,104050250,1,0,0,0,0,0,1,0.16666667,0,0,0.0,0,0.0
69531,998,0.341341341,interpreting-numberline,104050250,2,1,0,0,0,0,0,0.16666667,0,0,0.009561398,1,0.0
69535,998,0.341341341,interpreting-numberline,104050205,1,1,0,0,0,0,0,0.14285715,0,0,0.009561398,1,0.0
69541,998,0.341341341,number-line,104050350,1,0,0,1,1,2,1,1.0,1,1,0.0,-1,0.0
69542,998,0.341341341,number-line,104050350,2,0,0,1,2,2,0,1.0,1,1,0.0,-2,0.0
69543,998,0.341341341,number-line,104050350,3,1,0,0,2,2,0,1.0,1,1,0.0,1,0.0
69544,998,0.341341341,number-line,104050351,1,1,0,0,0,0,1,0.5,1,1,0.009561398,0,0.0
69552,998,0.341341341,number-line,104050353,1,0,0,1,1,2,1,0.25,1,1,0.0,-1,0.0
69553,998,0.341341341,number-line,104050353,2,0,0,1,2,2,0,0.25,1,1,0.0,0,0.0
69554,998,0.341341341,number-line,104050353,3,1,0,0,2,2,0,0.25,1,1,0.0,1,0.0
69555,998,0.341341341,number-line,104050354,1,1,0,0,0,0,1,0.2,1,1,0.0,0,0.0
69556,998,0.341341341,number-line,104050355,1,0,0,1,1,3,1,0.16666667,0,1,0.0,0,0.0
69557,998,0.341341341,number-line,104050355,2,0,0,1,2,3,0,0.16666667,0,1,0.0,0,0.0
69558,998,0.341341341,number-line,104050355,3,0,0,1,3,3,0,0.16666667,0,1,0.0,0,0.0
69559,998,0.341341341,number-line,104050355,4,1,0,0,3,3,0,0.16666667,0,1,0.586453947,0,0.0
69566,998,0.341341341,interpreting-numberline,104050211,1,0,0,1,1,1,1,0.125,0,0,0.0,1,0.0
69575,998,0.341341341,interpreting-numberline,104050214,1,1,0,0,0,0,1,0.09090909,0,0,0.0,0,1.0
69578,998,0.341341341,inducing-functions,104050705,1,0,0,0,0,0,0,0.4,3,3,0.768900735,-3,0.0
69580,998,0.341341341,inducing-functions,104050713,1,1,0,0,0,0,1,0.41666666,3,4,0.877228516,0,0.0
69582,998,0.341341341,inducing-functions,104050715,1,1,0,0,0,0,1,0.35714287,1,3,0.877228516,0,0.0
69583,998,0.341341341,inducing-functions,104050716,1,1,0,0,0,0,1,0.33333334,1,3,0.877228516,0,0.0
69586,998,0.341341341,inducing-functions,104050718,1,0,0,0,0,0,1,0.29411766,0,1,0.0,0,0.0
69587,998,0.341341341,inducing-functions,104050718,2,1,0,0,0,0,0,0.29411766,0,1,0.0,1,0.0
69588,998,0.341341341,inducing-functions,104050719,1,1,0,0,0,0,1,0.27777779999999996,0,1,0.877228516,0,0.0
69592,998,0.341341341,inducing-functions,104050707,1,1,0,0,0,0,1,0.25,0,0,0.877228516,0,0.0
69596,998,0.341341341,inducing-functions,104050709,1,1,0,0,0,0,1,0.22727273,0,0,0.877228516,0,0.0
69598,998,0.341341341,inducing-functions,104050705,2,1,0,0,0,0,0,0.4,0,0,0.877228516,0,0.0
69603,998,0.341341341,area,104050434,1,0,0,0,0,0,0,0.14285715,1,1,0.65971998,1,0.0
69612,998,0.341341341,graph-shape,104050396,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69613,998,0.341341341,median,104050575,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69614,998,0.341341341,circle-graph,104050478,1,1,0,0,0,0,0,1.0,1,1,0.009561398,0,0.0
69616,998,0.341341341,point-plotting,104050496,1,0,0,0,0,0,1,0.4,2,2,0.0,0,0.0
69617,998,0.341341341,point-plotting,104050496,2,1,0,0,0,0,0,0.4,2,2,0.009561398,1,0.0
69618,998,0.341341341,point-plotting,104050497,1,1,0,0,0,0,1,0.33333334,2,2,0.009561398,1,0.0
69619,998,0.341341341,point-plotting,104050498,1,0,0,0,0,0,1,0.2857143,1,2,0.0,0,0.0
69620,998,0.341341341,point-plotting,104050498,2,1,0,0,0,0,0,0.2857143,1,2,0.009561398,0,1.0
69622,998,0.341341341,graph-shape,104050441,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,1.0
69623,998,0.341341341,graph-shape,104050399,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
69624,998,0.341341341,graph-shape,104050391,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
69625,998,0.341341341,reading-graph,104050410,1,1,0,0,0,0,0,0.125,1,1,0.009561398,1,0.0
69626,998,0.341341341,interpreting-numberline,104050474,1,1,0,0,0,0,0,0.083333336,0,0,0.009561398,0,0.0
69627,998,0.341341341,graph-shape,104050405,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
69629,998,0.341341341,division,104050958,1,0,1,0,0,0,0,0.33333334,1,1,0.65971998,0,1.0
69630,998,0.341341341,division,104050958,2,1,0,0,0,0,0,0.33333334,1,1,0.009561398,1,0.0
69631,998,0.341341341,subtraction,104050968,1,1,0,0,0,0,0,0.125,0,1,0.009561398,1,0.0
69632,998,0.341341341,multiplication,104050966,1,1,0,0,0,0,0,0.27272728,1,2,0.009561398,1,0.0
69633,998,0.341341341,addition,104050954,1,1,0,0,0,0,0,0.125,1,1,0.009561398,1,0.0
69634,998,0.341341341,addition,104050955,1,1,0,0,0,0,0,0.11111111,0,1,0.009561398,1,0.0
69635,998,0.341341341,multiplication,104050963,1,1,0,0,0,0,0,0.25,1,2,0.009561398,1,1.0
69636,998,0.341341341,multiplication,104050959,1,1,0,0,0,0,0,0.23076923,1,1,0.009561398,1,1.0
69637,998,0.341341341,multiplication,104050960,1,1,0,0,0,0,0,0.21428572,0,1,0.009561398,0,1.0
69638,998,0.341341341,multiplication,104050961,1,0,0,0,0,0,0,0.2,0,1,0.768900735,0,1.0
69639,998,0.341341341,multiplication,104050961,2,0,1,0,0,0,0,0.2,0,1,0.768900735,1,1.0
69640,998,0.341341341,multiplication,104050961,3,1,0,0,0,0,0,0.2,0,1,0.009561398,1,0.0
69642,998,0.341341341,subtraction,104050970,1,1,0,0,0,0,0,0.11111111,0,1,0.009561398,0,0.0
69643,998,0.341341341,multiplication,104050964,1,1,0,0,0,0,0,0.25,1,2,0.009561398,1,1.0
69644,998,0.341341341,addition,104050953,1,0,0,0,0,0,0,0.1,0,1,0.65971998,1,1.0
69645,998,0.341341341,addition,104050953,2,1,0,0,0,0,0,0.1,0,1,0.009561398,1,1.0
69647,998,0.341341341,multiplication,104050962,1,1,0,0,0,0,0,0.23529412,1,1,0.009561398,1,1.0
69648,998,0.341341341,multiplication,104050967,1,1,0,0,0,0,0,0.22222222,1,1,0.009561398,1,1.0
69649,998,0.341341341,division,104050957,1,1,0,0,0,0,0,0.42857143,2,2,0.009561398,1,1.0
69650,998,0.341341341,multiplication,104050965,1,1,0,0,0,0,0,0.21052632,1,1,0.009561398,1,1.0
69651,998,0.341341341,multiplication,104050965,2,0,0,0,0,0,0,0.21052632,1,1,0.768900735,1,1.0
69652,998,0.341341341,multiplication,104050965,3,1,0,0,0,0,0,0.21052632,1,1,0.768900735,1,1.0
69653,998,0.341341341,multiplication,104051274,1,1,0,0,0,0,0,0.2,1,1,0.009561398,1,1.0
69657,998,0.341341341,division,104051278,1,1,0,0,0,0,0,0.375,2,2,0.009561398,0,1.0
69658,998,0.341341341,multiplication,104051281,1,1,0,0,0,0,0,0.1904762,0,1,0.009561398,1,1.0
69664,998,0.341341341,interpreting-linear-equations,104051078,1,0,1,0,0,0,0,0.14285715,1,1,0.65971998,0,1.0
69665,998,0.341341341,interpreting-linear-equations,104051078,2,1,0,0,0,0,0,0.14285715,1,1,0.009561398,0,0.0
69675,998,0.341341341,interpreting-linear-equations,104051082,1,1,0,0,0,0,1,0.18181819,2,2,0.009561398,0,1.0
69676,998,0.341341341,subtracting-decimals,104050452,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,1.0
69681,998,0.341341341,pattern-finding,104051249,1,1,0,0,0,0,0,0.15789473,2,2,0.009561398,1,0.0
71511,1046,0.294676806,square-root,104051166,1,0,0,1,1,1,1,0.0,0,0,0.0,0,0.0
71512,1046,0.294676806,triangle-inequality,104051212,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
71518,1046,0.294676806,point-plotting,104051061,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
71520,1046,0.294676806,point-plotting,104051064,1,1,0,0,0,0,0,0.5,1,1,0.009561398,0,0.0
71521,1046,0.294676806,point-plotting,104051064,2,0,0,0,0,0,0,0.5,1,1,0.65971998,0,0.0
71522,1046,0.294676806,point-plotting,104051064,3,0,1,0,0,0,0,0.5,1,1,0.65971998,-3,0.0
71523,1046,0.294676806,multiplication,104051127,1,0,0,1,1,1,1,0.0,0,0,0.0,0,0.0
71527,1046,0.294676806,multiplication,104051131,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
71528,1046,0.294676806,multiplication,104051131,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
71529,1046,0.294676806,multiplication,104051131,3,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
71531,1046,0.294676806,percents,104051141,1,0,0,0,0,0,1,0.0,0,0,0.0,-3,0.0
71551,1046,0.294676806,multiplying-decimals,104051160,1,0,0,1,1,1,1,0.0,0,0,0.586453947,0,0.0
71552,1046,0.294676806,multiplying-decimals,104051161,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
71553,1046,0.294676806,multiplying-decimals,104051161,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
71554,1046,0.294676806,multiplying-decimals,104051160,2,1,0,0,1,1,0,0.0,0,0,0.0,1,0.0
71556,1046,0.294676806,properties-of-geometric-figures,104051429,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
71557,1046,0.294676806,properties-of-geometric-figures,104051429,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
71558,1046,0.294676806,properties-of-geometric-figures,104051429,3,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
71559,1046,0.294676806,properties-of-geometric-figures,104051429,4,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
71572,1046,0.294676806,properties-of-geometric-figures,104051222,1,0,0,1,1,1,1,0.0,0,0,0.0,0,0.0
71573,1046,0.294676806,properties-of-geometric-figures,104051222,2,1,0,0,1,1,0,0.0,0,0,0.0,0,0.0
71591,1046,0.294676806,discount,104051198,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
71592,1046,0.294676806,discount,104051198,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0
71617,1046,0.294676806,pattern-finding,104051191,1,1,0,0,0,0,1,1.0,1,1,0.0,0,0.0
71618,1046,0.294676806,pattern-finding,104051192,1,0,0,0,0,0,1,0.5,1,1,0.0,-3,0.0
71620,1046,0.294676806,triangle-inequality,104051212,1,0,0,0,0,0,0,0.33333334,1,1,0.65971998,1,0.0
71625,1046,0.294676806,square-root,104051094,1,0,0,0,0,0,1,0.5,1,1,0.0,0,0.0
71626,1046,0.294676806,square-root,104051094,2,1,0,0,0,0,0,0.5,1,1,0.0,0,0.0
